IDF,Enumerator,studyID,firstAuthor,otherAuthors,year,title,journal,journalVolume,journalPages,country,site,lat.deg,lat.min,lat.sec,lat.NS,lon.deg,lon.min,lon.sec,lon.EW,lat,lon,elevation,annualRainfall,seasonRainfall,rainfall1,rainfall2,rainfall3,rainfall4,rainfall5,rainfall6,rainfall7,rainfall8,rainfall9,rainfall10,rainfall11,rainfall12,rainfall13,rainfall14,rainfall15,rainfall16,annualMinTemp,annualMaxTemp,FAO_majorSoilClass,USDA_soilType,Other_SoilClass,pH,SOC,totN,OlsenP,Bray.IP,Bray.IIP,MehlichP,totalP,exchK,exchKCaMg,exchAl,exchAc,percSand,percSilt,percClay,yearPlanted,monthPlanted,nrMonthsHarvest,varietyType,varietyName,BranchingErect,management,trialType,targetPlantStand,withinRow,betweenRow,FallowDuration,PrecedingCrop,landClearing,vegetation,tillage,tillageImplement,mulching,mulchingDetails,plantingStructures,plantingStickLength,plantingStickMotherPart,plantingStickOrientation,plantingdepth,waterRegime,fertilizer,Nrate,Prate,Krate,fertilizer1,fertilizer2,fertilizer3,fertilizer4,fertilizer5,fertilizer1MAP,fertilizer2MAP,fertilizer3MAP,fertilizer4MAP,fertilizer5MAP,fertilizer1split,fertilizer2split,fertilizer3split,fertilizer4split,fertilizer5split,fertilizer1method,fertilizer2method,fertilizer3method,fertilizer4method,fertilizer5method,OrganicFertilizer,OrganicFertType,OrganicFertAmount,NcontOrgFert,PcontOrgFert,KcontOrgFert,NrateOrgFert,PrateOrgFert,KrateOrgFert,OrgFertAppWAP,Lime,nyears,nsites,nreps,rootYbasis,rootY1,rootY2,rootY3,rootY4,rootY_Vdes1,RootY_Vfac1,rootY_Vval1,rootY_Vdes2,rootY_Vfac2,rootY_Vval2,rootY_Vdes3,rootY_Vfac3,rootY_Vval3,rootY_Vdes4,rootY_Vfac4,rootY_Vval4,percDMroots1,percDMroots2,percDMroots3,percDMroots4,percDMroots_Vdes1,percDMroots_Vfac1,percDMroots_Vval1,percDMroots_Vdes2,percDMroots_Vfac2,percDMroots_Vval2,percDMroots_Vdes3,percDMroots_Vfac3,percDMroots_Vval3,percDMroots_Vdes4,percDMroots_Vfac4,percDMroots_Vval4,percStarchBasis,percStarch1,percStarch2,percStarch3,percStarch4,percStarch_Vdes1,percStarch_Vfac1,percStarch_Vval1,percStarch_Vdes2,percStarch_Vfac2,percStarch_Vval2,percStarch_Vdes3,percStarch_Vfac3,percStarch_Vval3,percStarch_Vdes4,percStarch_Vfac4,percStarch_Vval4,intercropped,Relay.crop.after.maize,maizeVariety,maizePlanting,maizeDaysToMaturity,maizeDaysToHarvest,maizePopulation,maizeWithinRow,maizeBetweenRow,plants.hill,intercropRowArrangement,betweenMaizeCassavaRow,maizeYield1,maizeYield2,maizeYield3,maizeYield4,maizeYield_Vdes1,maizeYield_Vfac1,maizeYield_Vval1,maizeYield_Vdes2,maizeYield_Vfac2,maizeYield_Vval2,maizeYield_Vdes3,maizeYield_Vfac3,maizeYield_Vval3,maizeYield_Vdes4,maizeYield_Vfac4,maizeYield_Vval4,Key,region
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Growth and yield performance of cassava/maize intercrop under different plant population density of maize,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,no,0,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,13.7,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Growth and yield performance of cassava/maize intercrop under different plant population density of maize,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,12.5,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,14.7,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,25,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,16.1,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,50,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,19.2,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,75,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,22.1,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,100,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,26.6,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,150,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,27.2,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,December,improved,Sree Vijaya,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,200,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,27.3,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava/maize performance and soil nutrient changes with fertilizers,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,0,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,15,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,12.5,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,15.6,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,25,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,17.4,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,50,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,22.9,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,75,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,23.2,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,100,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,25,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,150,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,25.7,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
28,GE,1,"Byju, G","Haripriya Anand, M",2009,Cassava productivity in intercropping systems,J Plant Nutr Soil Sci,172,572–576,India,"CTCRI, Kerala
state in Southern India",8,32,0,N,76,65,0,E,8.53333,77.08333,50,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,35,NA,Plinthustults,NA,4.7,7.63,0.0694,NA,28.6,NA,NA,NA,0.223846154,NA,NA,NA,23.3,18.6,58.1,2006,June,April,traditional,M-4,NA,researcher,on-farm,12346,0.9,0.9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,200,NA,NA,Urea,NA,NA,NA,NA,"0, 2",0,"0, 2",NA,NA,"50, 50",100,"50, 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,fresh,25.8,NA,NA,NA,LSD,Cultivar x N,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
29,GE,1,"Asare, DK",EO Ayeh and G Amenorpe,2009,Cassava productivity in intercropping systems,WJAS,5,323-327,Ghana,Research Farm of the Ghana Atomic Energy Commission,5,40,0,N,0,13,0,W,5.66667,-0.21667,76,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,7.209302326,0.6,NA,18.53,NA,NA,NA,0.054846154,3.475,NA,NA,70,16,14,2004,July,December,improved,"Afisiafi, Akwetey",NA,researcher,on-farm,10000,1,1,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,rainfed,yes,60,60,90,Urea,NA,NA,NA,NA,"1.5, 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,Spot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,fresh,28.4,NA,NA,NA,LSD,Cultivar x N app. Method,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
